Date,Close_BBVA,Close_SAN,Volume_BBVA,Volume_SAN,Open_BBVA,Open_SAN,High_BBVA,High_SAN,Low_BBVA,Low_SAN,AdjClose_BBVA,AdjClose_SAN,Dividends_BBVA,Dividends_SAN,StockSplits_BBVA,StockSplits_SAN,SMA5_BBVA,SMA5_SAN,SMA10_BBVA,SMA10_SAN,SMA20_BBVA,SMA20_SAN,EMA10_BBVA,EMA10_SAN,STD10_BBVA,STD10_SAN,RSI14_BBVA,RSI14_SAN,ATR14_BBVA,ATR14_SAN
2000-02-11,0.6601565979737813,0.6187247474194266,0.040503046874435095,0.01833085668971458,0.6054287272929681,0.6624556100689336,0.6604138787033984,0.6502159047795875,0.5968435431628047,0.6175575621304565,0.15410533854752612,0.1401226059797456,0.0,0.0,0.0,0.0,0.6284297591538136,0.6706709113462543,0.630091463045148,0.6642797673230016,0.6213369710390672,0.6601509072277685,0.6310370524906328,0.6622940094538494,0.23266788919023448,0.2669982967691629,0.6574681060893854,0.3217424677700569,0.5697049044198228,0.4218090155312342
2000-02-14,0.7515666080802836,0.6548217362631332,0.09926324990293132,0.02818619352118158,0.7152810337560072,0.6489538245535096,0.8084956777753614,0.6731891327910595,0.6983375092304279,0.6251008587611627,0.18403731807611268,0.1547114890977194,0.0,0.0,0.0,0.0,0.6579555013012871,0.6656626712096934,0.6438448326680616,0.6668899792478216,0.6295345302494914,0.6592596269699205,0.6549987440947987,0.6623492546628852,0.6651625814053902,0.24778216128693487,0.8283080813893884,0.45766999613676984,0.7929621160721145,0.4830799605011239
2000-02-15,0.7291347679646765,0.6676060795733227,0.038431432367603525,0.022472788720185568,0.765723341601845,0.6662060876784379,0.7561660398157177,0.6798587506582277,0.7316049833486742,0.6628170094461078,0.17669212987298322,0.15987841253955978,0.0,0.0,0.0,0.0,0.6772608102854936,0.6605026570991119,0.6542744840976832,0.6698840453698667,0.6373528421136648,0.6611196864037661,0.6704174558827641,0.6647689470467697,0.8013516482604615,0.23870567084850286,0.7510599017899837,0.49825865091621147,0.8177684308303789,0.5012025267813035
2000-02-16,0.7324995105817533,0.7074633302432505,0.032242395058008265,0.035490846199358835,0.7320950992815314,0.6872089110643811,0.7366816260163678,0.6969032298497634,0.7299134396357904,0.6786578076948713,0.17779385170963385,0.17598738885642404,0.0,0.0,0.0,0.0,0.7009949811554459,0.6664214909121099,0.6652771854844194,0.6769469896683238,0.6454045362918817,0.6650335696464824,0.6836607055865052,0.6741515561045299,0.8915646893871736,0.2766415170112363,0.7564894443948179,0.6049029026163131,0.792008037970679,0.52968062787609
2000-02-17,0.7324995105817533,0.7067113441687898,0.016673633001182863,0.017716408648339874,0.7248089652762282,0.7022109041539089,0.7311146032792422,0.7072781728305895,0.7304772315694771,0.705059221226623,0.17779385170963385,0.1756834889397552,0.0,0.0,0.0,0.0,0.7270003568900142,0.6755273775087948,0.6756495205415187,0.682858371375106,0.653514575324656,0.6680949263603384,0.6944960917077478,0.6816885665942181,0.9475469014936151,0.30087430419320615,0.7564894443948179,0.6022962719693954,0.7605230817953862,0.5175990438075093
2000-02-18,0.7336210914541124,0.6856547397221344,0.02291972122469151,0.01933107530255953,0.7298531904973486,0.7082116517988133,0.7283310919106794,0.6976443438663701,0.727657992048004,0.6907270823040008,0.17816102119451177,0.16717319777070497,0.0,0.0,0.0,0.0,0.7418767927159798,0.6890344250685202,0.6872825825694865,0.6859292218713537,0.6624414539044889,0.6713112894503193,0.7035707209781422,0.6839442766957715,0.9559821796900756,0.29612759734378297,0.758551479347222,0.5312295880385765,0.7481197823557862,0.5227769063034673
2000-02-21,0.72857392186139,0.699943138044725,0.01785115141639894,0.009407286584204753,0.7152810337560072,0.6812081634194764,0.7227641244337504,0.692456872375957,0.7208917612258605,0.6816751263471535,0.17650837747324521,0.17294785856003617,0.0,0.0,0.0,0.0,0.7372208125982714,0.6981403116652051,0.6998325359056485,0.6880020446874378,0.6709307402835138,0.6748376610226366,0.7100534971765656,0.6884437041338148,0.8867241421368058,0.3092532073346753,0.7377397419029523,0.5695644374826815,0.7481196876488075,0.44597256402301266
2000-02-22,0.7167972113674068,0.6886627668834573,0.024331693900329198,0.012218992237777367,0.7152810337560072,0.6999605514669978,0.7171971016966248,0.6976443438663701,0.7208917612258605,0.684692444999436,0.17265207669666044,0.16838879743738036,0.0,0.0,0.0,0.0,0.7347224782291978,0.7023897320993494,0.7083137890390532,0.6875414145752334,0.6780197327782785,0.6777827608194424,0.713159775809229,0.6900299013944986,0.8308534581214924,0.3063099196136296,0.6894772078962663,0.5320102067833015,0.7452572639305434,0.4606431268838994
2000-02-23,0.7397898975863006,0.7067113441687898,0.023868183931633893,0.009913123314652912,0.717522831270925,0.6962100738574937,0.7327847322044585,0.6939390187527119,0.7225833049387442,0.6854468162210797,0.18018104778267313,0.1756834889397552,0.0,0.0,0.0,0.0,0.7361987692819447,0.702237974847891,0.7210356687391605,0.6904587301599703,0.6851670701276007,0.680650361698099,0.7199922521894215,0.6946799400132835,0.7008853009760438,0.3249080717131832,0.7401029255340942,0.5809069495013641,0.7462114367389575,0.46150615151088614
2000-02-24,0.7526882446197496,0.6841506847097336,0.028800067525170146,0.011681317395893084,0.7433045319331801,0.6999605514669978,0.7572794222590642,0.6931979047361052,0.7434459012800773,0.6854468162210797,0.18440451804413588,0.16656533545152022,0.0,0.0,0.0,0.0,0.7402869538197467,0.6976850399108296,0.7362216916968876,0.6927618722617683,0.691497567929864,0.6822391706485085,0.7279895948628851,0.6942942275329081,0.3914268286002129,0.3166356100624647,0.7658889407490995,0.5076284002114294,0.7576606580771217,0.4718617814141477
2000-02-25,0.7543706159282881,0.6894148358213974,0.017245200549430822,0.010481867903579738,0.7545139089501962,0.6872089110643811,0.7550526021121744,0.6894925796224469,0.7569784748655801,0.6854468162210797,0.18495540944560646,0.16869291605451367,0.0,0.0,0.0,0.0,0.7444886974735299,0.6984438596132463,0.7458490561213325,0.6999783599309604,0.6980614509419846,0.6853392768214392,0.7348468452616035,0.6949563783055581,0.17178036254869636,0.18958768468976167,0.7692689424333008,0.5227686818956232,0.7462114367389571,0.46927280262184157
2000-02-28,0.7347427279935781,0.6849026707841943,0.012411169873988824,0.010052530333194937,0.7410626231489974,0.6924595962479891,0.733898114647805,0.6835640757718857,0.7310410794737717,0.6839381568949386,0.17852846502769715,0.16686923536818912,0.0,0.0,0.0,0.0,0.7457378702943143,0.6954085640810179,0.7441298891847723,0.7030492104272084,0.7041877388574834,0.6882068734301828,0.7367942976276468,0.6946600739659757,0.15439436921700161,0.13594922810517854,0.6843255078508717,0.5078105948543744,0.7328542486118784,0.4571911234646068
2000-02-29,0.7207227444206632,0.6916708769082591,0.014143131576786361,0.007903192730810764,0.7393811776522021,0.6894591810997814,0.7322279857225886,0.6939390187527119,0.7265302402688066,0.6899727110823571,0.17393758141619436,0.16960486574790815,0.0,0.0,0.0,0.0,0.7465327841061833,0.696015626531976,0.7432702971838842,0.7055058958997411,0.7090595979209293,0.6909582173917892,0.7357712092774809,0.695674731541373,0.16740743866336882,0.09786776902995095,0.6290906839225274,0.5291371907278093,0.7271296852962862,0.4442466098576937
2000-03-01,0.7291347679646765,0.6901668218958583,0.015496943340273097,0.00963480571053097,0.723688038701453,0.6962100738574937,0.7222074332120771,0.684305108132034,0.7214555531595471,0.6869554755472214,0.17669212987298322,0.1689966285136417,0.0,0.0,0.0,0.0,0.7443751383575485,0.6926767997742688,0.7429264672096154,0.7037401598251269,0.7144857417901116,0.6936320581653334,0.7365040183049586,0.6962255512336903,0.16920988572406004,0.08512417791418575,0.6518877136693751,0.5235449501501607,0.7328543433188573,0.4304390716237937
2000-03-02,0.7257699696804925,0.7029511652060476,0.01264360383776815,0.014891758847829561,0.7292927828445936,0.6954600113961968,0.7216507419904039,0.692456872375957,0.7152531702416982,0.6975160077130633,0.17559031658689672,0.17416361444132902,0.0,0.0,0.0,0.0,0.7389242331554761,0.6964708982863513,0.7422388015726723,0.703356297168678,0.7194159457081148,0.6964221515860147,0.7364756388796077,0.6990507136493509,0.17390056035434656,0.07787625102558912,0.6379850117290765,0.5656145407258095,0.6374453019845651,0.3907425061760674
2000-03-03,0.7291347679646765,0.6946789869330612,0.012906009418127026,0.01770309876416682,0.7292927828445936,0.7112120669470212,0.7199806683253844,0.7050549940936863,0.7186363136380739,0.6967616364914194,0.17669212987298322,0.17082027795704272,0.0,0.0,0.0,0.0,0.7338140165738426,0.6975332492142469,0.7417803616069807,0.7042775489338629,0.7251046443186192,0.698437221665898,0.7370803697976077,0.6998257824756045,0.17518992583051404,0.07378399559491339,0.6480151127047007,0.5322496298614794,0.396060416991038,0.34414202897840995
2000-03-06,0.7313779297093943,0.6916708769082591,0.01907624166012934,0.013023000728838423,0.7433045319331801,0.7089617142601101,0.7450320496016629,0.6954210834730085,0.7237110007473337,0.6967616364914194,0.17742656029217485,0.16960486574790815,0.0,0.0,0.0,0.0,0.7331326506054597,0.6988991313676216,0.7420668922739433,0.7034330646244336,0.7316393520076474,0.699057242900484,0.7379937763456359,0.6999012203219783,0.17385785498230877,0.06958181164350216,0.654988726169467,0.5200009427206264,0.3903358536754449,0.31997867066394003
2000-03-07,0.7308171392732148,0.6886627668834573,0.01626680283754491,0.010576640223439439,0.7276113373477984,0.6939598038220931,0.7294445296142225,0.6902336119825954,0.7270940881731014,0.6907270823040008,0.17724296030816328,0.16838879743738036,0.0,0.0,0.0,0.0,0.7351767485106083,0.6982920689166635,0.7434995342319461,0.7034330646244336,0.7366862485305791,0.6988247333362969,0.7386364522993337,0.6994042328211778,0.15192423875667813,0.06958181164350216,0.6521850695729818,0.5072834287941788,0.3827032288639589,0.29150047448049926
2000-03-08,0.7375466801744757,0.6954309730075221,0.014303379043487892,0.009705579554564237,0.7259299474856358,0.6857087034902771,0.7311146032792422,0.6902336119825954,0.7242748486516283,0.6892184229778597,0.1794464954309004,0.1711243653312525,0.0,0.0,0.0,0.0,0.7368801465228227,0.699354419844559,0.7432703085606949,0.7022814935735346,0.7430459216559351,0.6997160178640578,0.7404181685865067,0.7002546950828513,0.15050433600636806,0.04842965626652138,0.6751225097836387,0.5343563735753446,0.39319818268673035,0.28977452031518003
2000-03-09,0.7336210914541124,0.701447193057126,0.015228926194611265,0.015603921970911544,0.7376997877900395,0.6969602189703008,0.7283310919106794,0.6976443438663701,0.7282217839816907,0.6967616364914194,0.17816102119451177,0.17355587709383827,0.0,0.0,0.0,0.0,0.7384699854190558,0.6990509053416422,0.7413219102644781,0.704047229648149,0.7497848392317278,0.7017698416729286,0.7411433293334903,0.702067946592615,0.11828409779300095,0.05072103072495306,0.6534005088698129,0.558170880303361,0.3922441992922731,0.2828707987425571
2000-03-10,0.7167972113674068,0.7134794674293752,0.01855157028929458,0.06318193479565529,0.7337764891436942,0.7104619218342139,0.7305579120575691,0.7006085549634216,0.7169447139545824,0.7020419025743405,0.17265207669666044,0.1784190255907037,0.0,0.0,0.0,0.0,0.7359716510499822,0.7028450038537247,0.7374824300445668,0.7065038982022342,0.7527312949282692,0.7066525040916426,0.7385969112103491,0.7057863227289303,0.07699421482028229,0.08270422228226543,0.5665485227472219,0.6035519998270696,0.40941798394603,0.26906316542000286
2000-03-13,0.7162363652641204,0.7127274813549143,0.0,0.0,0.7164019046961498,0.7134623369824216,0.7071765491861133,0.6998675226032731,0.7220194010638418,0.7178827008231037,0.17246862912837524,0.17811503194526443,0.0,0.0,0.0,0.0,0.7329055098285069,0.7070944075653071,0.7355913367440614,0.709344429412768,0.750893408843201,0.7096363576174362,0.7364088111352088,0.7086889608283454,0.0894109962517386,0.09069334506051024,0.5637840003530676,0.5995106702434505,0.3874740929060299,0.2345442722909261
2000-03-14,0.7027772277944917,0.7209997424913801,0.011093189253010376,0.024744258317228627,0.7029506188949508,0.7187130221660298,0.6938157940853658,0.7080192868471961,0.693826614054855,0.708830827983403,0.16806143695031983,0.1814583371866272,0.0,0.0,0.0,0.0,0.7272274751219767,0.7136202871067011,0.733757554127673,0.7123385039940369,0.7495222844904057,0.7123877058489555,0.7321067560348266,0.7126002896322939,0.14189153197308083,0.11559108361557724,0.49917919682243017,0.630960764528942,0.39224457812018676,0.22418864238766426
2000-03-15,0.6887572998886837,0.7277679486154449,0.009100396270202893,0.035251513865730465,0.7012692290327882,0.7097118593729175,0.6921457204203461,0.7198762945483188,0.6943905179297575,0.7118481466356854,0.163470553338817,0.18419368638003494,0.0,0.0,0.0,0.0,0.7173477080341585,0.720146166648095,0.7296315375523935,0.7161770628847348,0.7472468062045294,0.7134339924829283,0.7259704446918301,0.7170575561433076,0.22154358217603082,0.1392213835416432,0.43955322288602183,0.6557600392607339,0.3664840905535084,0.2241885472990097
2000-03-16,0.7302562931699283,0.7420563469380355,0.020284425648844102,0.017408150128815345,0.7018296923201757,0.735965285290958,0.7227641244337504,0.7309923515457518,0.7005929568182143,0.7367408177241496,0.17705923839157056,0.1899686595986009,0.0,0.0,0.0,0.0,0.7166663420657757,0.7283414428457806,0.7300899775180854,0.7201691651461679,0.7471301135996009,0.7152553024576991,0.7286945138809222,0.7233582570072726,0.224882362224025,0.19086108534265595,0.6090799264255002,0.7039710558502018,0.4170509875854298,0.2181477552647196
2000-03-17,0.7353034627626507,0.7638650203226309,0.01524974989468122,0.02584450659094176,0.7376997877900395,0.753217631067397,0.7333413681659351,0.7606351157679337,0.7270940881731014,0.7510729566467717,0.1787120040454182,0.19878278819847303,0.0,0.0,0.0,0.0,0.7204138267106435,0.7385096803703609,0.7307203324709114,0.7272321094446252,0.747217630881437,0.7192854383475527,0.7318652182402605,0.7325639957796005,0.23191816481156916,0.26459584751391246,0.625676285843759,0.7651250130595285,0.4036937047513728,0.2354072018292582
2000-03-20,0.72857392186139,0.76311303424817,0.028018152814655563,0.021156310690543554,0.7270508740604109,0.7599684411735981,0.7233208156554236,0.7598940017513269,0.7248386965559228,0.7646508074648961,0.17650837747324521,0.19847895076765112,0.0,0.0,0.0,0.0,0.7229121610797171,0.7486779178949413,0.7304338018039487,0.7345253730287964,0.747217630881437,0.7225405508966083,0.7332035403910261,0.7399562942175714,0.22949976324959917,0.29431912126490356,0.5949364653775464,0.7602562713523464,0.39606089052592963,0.22677743100266198
2000-03-21,0.7381075262777621,0.7518325802234229,0.012032575602549937,0.011619253789649342,0.7253694285636156,0.7569681086769013,0.7305579120575691,0.7510012051472555,0.7242748486516283,0.7382493939331444,0.17963021734749313,0.1939198271591485,0.0,0.0,0.0,0.0,0.7300664868389943,0.7549002494882942,0.7311787781250085,0.7409741438443145,0.7483261975970964,0.7257956591757508,0.7360777259086436,0.7439093705421465,0.23910284227588444,0.27541705503400926,0.6286264667412125,0.6881249708140962,0.40560176624726574,0.2457629268211741
2000-03-22,0.7420331149981254,0.7428083330124962,0.01931325374257665,0.013646923156405052,0.7382603067120594,0.7524674033030787,0.7355681883128247,0.7495191404269592,0.73498812674505,0.7397580532592855,0.18091566110073648,0.19027252827234634,0.0,0.0,0.0,0.0,0.7408547493996531,0.7579355282979603,0.7316372294675111,0.7458107219559529,0.7484428902020249,0.7276557186095964,0.7391619393655794,0.7454675929820745,0.2470701863983281,0.24228839035643546,0.642347984345041,0.6344459442015564,0.39606079581895115,0.261296514309048
2000-03-23,0.7358643088659371,0.7277679486154449,0.009354748954802278,0.011020830730771234,0.7461069040047503,0.7449664480840705,0.7366816260163678,0.7398852298062814,0.7293495357608878,0.7307061804195847,0.17889572596201092,0.18419368638003494,0.0,0.0,0.0,0.0,0.7419903631044562,0.7550520067397526,0.7318664551387623,0.7484977097957521,0.7475677058004089,0.7299032939837539,0.7405341425202776,0.7439489861567643,0.24972221681089615,0.20753954321902754,0.610659348627654,0.5533479053666744,0.40655584434870073,0.2630225635630216
2000-03-24,0.7341818818902917,0.7390482369132336,0.006403802830663587,0.005847152905369115,0.7360183979278769,0.7277141849591422,0.730001165575699,0.7332155302826548,0.7316049833486742,0.7269345736628048,0.1783448345605403,0.18875290371730805,0.0,0.0,0.0,0.0,0.7417632448724936,0.7500437666031916,0.733642927071034,0.7511079301797958,0.746517483939307,0.732460877840248,0.7413428737739918,0.7448016267340855,0.2517800183176875,0.18603398185344375,0.6018358589401123,0.5974604241276019,0.36743807394796535,0.2725152639279505
2000-03-27,0.7369858897382962,0.7307759757767678,0.006966540317969229,0.006665013035470577,0.7315346359941437,0.7307146001073499,0.7316712945009154,0.7258048800553387,0.7265302402688066,0.7269345736628048,0.17926295641317935,0.18540937977548086,0.0,0.0,0.0,0.0,0.7434666541572031,0.7435178703392354,0.7357632403543851,0.7529504337101658,0.7466341736484217,0.7348247058615428,0.7425278567529018,0.7439627986656484,0.2525547763868956,0.15906027021083324,0.6137559060023628,0.554447822661422,0.3722084644551444,0.27251535901660484
2000-03-28,0.7381075262777621,0.7458164430372982,0.017318571932183502,0.00827125086931235,0.7433045319331801,0.7277141849591422,0.7355681883128247,0.7376619694129195,0.7394989099794069,0.7307061804195847,0.17963021734749313,0.19148840912533308,0.0,0.0,0.0,0.0,0.7434666541572031,0.7423037621598815,0.7393735062798559,0.7554838781792304,0.7475385333731303,0.737614799282224,0.7437067120229055,0.7460700162764098,0.21947019080722902,0.13862710838156775,0.6187398064898312,0.6122824561308636,0.35408079111390867,0.2802822003048686
2000-03-29,0.7235267522686677,0.7375441819008326,0.016588931981246755,0.005350630353447822,0.7376997877900395,0.7382155553263583,0.7316712945009154,0.7339566442992617,0.7197640094466633,0.7352321583980084,0.17485576423512394,0.18814494766935289,0.0,0.0,0.0,0.0,0.7397191469673451,0.741241411231986,0.74292646152121,0.7564818974001706,0.7472468033087157,0.7400561304915809,0.7419501148267454,0.7462576603262422,0.062002623680596454,0.12721241892002405,0.5353752229341195,0.5690464077879351,0.37411662065801593,0.2785562461395495
2000-03-30,0.7145539939555821,0.7262638936030441,0.01560450333440891,0.00894079242950315,0.7164019046961498,0.7299644549945425,0.7144136455882586,0.7220995549416804,0.7146893223374037,0.7246716262321662,0.1719176767606141,0.1835858865466972,0.0,0.0,0.0,0.0,0.7354038441975806,0.7409378800065068,0.7413219045760728,0.7548697046962911,0.7466633460757005,0.7412574235016784,0.7388383713372847,0.7443160502053483,0.1072512138745888,0.14251122706497818,0.4895704007779602,0.5136281539166564,0.35026428929420894,0.2802822003048688
2000-03-31,0.7353034627626507,0.7164875774541772,0.030553415415900155,0.027216041249476994,0.71920427676772,0.7194630846273262,0.7261042717637896,0.7124656443210026,0.712997722653912,0.7216543075798837,0.1787120040454182,0.17963475022907313,0.0,0.0,0.0,0.0,0.7356309624295432,0.7363849450694455,0.7413219045760728,0.7500331181254287,0.7469842427757662,0.7423812090538008,0.7401647379772843,0.7409116623326365,0.1072512138745888,0.14405734738717,0.5892074422422332,0.4689708498765457,0.3970145897994516,0.2906379252967843
2000-04-03,0.7375466801744757,0.7179916324665783,0.03232586958813765,0.008262905314760385,0.7220066488392904,0.7172128145919259,0.7294445296142225,0.7139477906977575,0.727657992048004,0.7141110940663241,0.1794464954309004,0.18024261254825782,0.0,0.0,0.0,0.0,0.7357445215455244,0.7338049547367169,0.742238795884267,0.7454268423810566,0.7473051423716457,0.7437375041701102,0.7416685841411935,0.7384056087606985,0.10703463747420558,0.12239851528019094,0.5989605104896897,0.47616821512127494,0.37793274364980134,0.2915008548351169
2000-04-04,0.758856995084831,0.7270158796775048,0.02418956919345839,0.022230290177176787,0.7376997877900395,0.7217134373142373,0.7511557083002651,0.7309923515457518,0.740626661758604,0.7254259143366636,0.18642457511544253,0.18388984894921304,0.0,0.0,0.0,0.0,0.7399462539268126,0.7300108395020721,0.7443591034792127,0.7428933979119923,0.7487637811104634,0.7457138205210058,0.7468760093810662,0.7380313140274736,0.15867668139838448,0.10143441714658821,0.6828341156647726,0.519167768761065,0.39796857319390844,0.2915009499237715
2000-04-05,0.7515666080802836,0.7127274813549143,0.0189121017108526,0.013498596154512018,0.7438649952205678,0.7292143925332459,0.7528258372254817,0.7235817013184354,0.733296527061558,0.708830827983403,0.18403731807611268,0.17811503194526443,0.0,0.0,0.0,0.0,0.7456242773608477,0.7250026160880733,0.7453332940947132,0.739822555874968,0.7494931004798722,0.7466051007788538,0.7497760724596988,0.7350712264362445,0.17372978276447626,0.10861664556404058,0.6411974409771416,0.4507904004666906,0.3836572122584159,0.31048635065362884
2000-04-06,0.7571746237762924,0.6886627668834573,0.018016867330189885,0.022674101245301875,0.7533929267407886,0.7149625445565255,0.7572794222590642,0.7013496689800282,0.7451374449929611,0.6929900297346396,0.18587374468026246,0.16838879743738036,0.0,0.0,0.0,0.0,0.7542548829003766,0.7174143856187838,0.7475109123737758,0.7358304536135349,0.7507183598004602,0.74594632581528,0.7531954388848675,0.7281796923692138,0.19894663088815948,0.1766721298345068,0.6628096677998059,0.35635119110311364,0.3941522607881659,0.3035825339923516
2000-04-07,0.7644649551137326,0.7052072891563888,0.01670940922623712,0.011658357107896112,0.7550744278722163,0.6992104890057012,0.7611763160709735,0.69468005111286,0.7558507230863828,0.6982702958175607,0.18826081882072065,0.17507553289180003,0.0,0.0,0.0,0.0,0.7601600358388694,0.7151379265115341,0.7506054219610327,0.7323757573792857,0.7531980450772875,0.7455200646858063,0.757353649507024,0.725614050668679,0.23128306301958082,0.17778445300624493,0.6902915660343124,0.43590955386097663,0.40178507501360883,0.30876039648830905
2000-04-10,0.7655865916531988,0.72024767355344,0.01719468980504312,0.009090715184059947,0.7618000429554996,0.7082116517988133,0.7595062424059538,0.7080192868471961,0.7609254661662503,0.7027961906788379,0.18862817120447023,0.18115434354118795,0.0,0.0,0.0,0.0,0.7658380705453995,0.7155932149884717,0.7535280165611552,0.7313009622433659,0.7557652534275782,0.7459075763562053,0.7609651455760474,0.7263084053716746,0.2556260076326224,0.1734058111202922,0.6945635105358098,0.4994776359109817,0.3893818702809875,0.2992676961233802
